series,author,gender,author_pos,release_year,location_pos,location_name
Band 549,Clark Darlton,male,a1,1972.0,l2,Arrival-I
Band 55,Kurt Brand,male,a1,1962.0,l1,Volat
Band 550,H. G. Ewers,male,a1,1972.0,l1,Terra
Band 551,William Voltz,male,a1,1972.0,l1,Tester
Band 551,William Voltz,male,a1,1972.0,l2,Terra
Band 552,Ernst Vlcek,male,a1,1972.0,l1,Terra
Band 553,Hans Kneifel,male,a1,1972.0,l1,Tester
Band 554,Clark Darlton,male,a1,1972.0,l1,Terra
Band 555,H. G. Ewers,male,a1,1972.0,l1,Stato
Band 556,William Voltz,male,a1,1972.0,l1,Stato
Band 557,H. G. Francis,male,a1,1972.0,l1,Wild Born
Band 558,Ernst Vlcek,male,a1,1972.0,l1,Solsystem
Band 559,Hans Kneifel,male,a1,1972.0,l1,Schwarm
Band 559,Hans Kneifel,male,a1,1972.0,l2,Planet Yatnokan
Band 56,Clark Darlton,male,a1,1962.0,l1,Volat
Band 560,Clark Darlton,male,a1,1972.0,l1,Schwarm (Planet Harda-Hardy)
Band 561,William Voltz,male,a1,1972.0,l1,Orbinoyc
Band 562,Kurt Mahr,male,a1,1972.0,l1,SHANTANG
Band 562,Kurt Mahr,male,a1,1972.0,l2,Saltur
Band 563,H. G. Ewers,male,a1,1972.0,l1,KONG-KONG
Band 563,H. G. Ewers,male,a1,1972.0,l2,Merkur
Band 564,Ernst Vlcek,male,a1,1972.0,l1,Terra
Band 564,Ernst Vlcek,male,a1,1972.0,l2,Tronko Y Artefo
Band 565,Clark Darlton,male,a1,1972.0,l1,Schwarm
Band 565,Clark Darlton,male,a1,1972.0,l2,Na'nac
Band 566,William Voltz,male,a1,1972.0,l1,Terra
Band 566,William Voltz,male,a1,1972.0,l2,Stato II
Band 567,William Voltz,male,a1,1972.0,l1,Terra
Band 567,William Voltz,male,a1,1972.0,l2,Stato II
Band 568,H. G. Ewers,male,a1,1972.0,l1,Stato II
Band 569,H. G. Ewers,male,a1,1972.0,l1,Chamyros (2)
Band 569,H. G. Ewers,male,a1,1972.0,l2,Marsav-Safe
Band 57,Kurt Mahr,male,a1,1962.0,l1,Erde
Band 570,Ernst Vlcek,male,a1,1972.0,l1,Asporc
Band 570,Ernst Vlcek,male,a1,1972.0,l2,Terra
Band 571,Ernst Vlcek,male,a1,1972.0,l1,Terra
Band 571,Ernst Vlcek,male,a1,1972.0,l2,Asporc
Band 572,Kurt Mahr,male,a1,1972.0,l1,Asporc
Band 572,Kurt Mahr,male,a1,1972.0,l2,Portzschest
Band 573,Hans Kneifel,male,a1,1972.0,l1,Terra
Band 573,Hans Kneifel,male,a1,1972.0,l2,Plophos
Band 574,Clark Darlton,male,a1,1972.0,l1,Asporc
Band 575,H. G. Francis,male,a1,1972.0,l1,Asporc
Band 576,William Voltz,male,a1,1972.0,l1,Terra
Band 577,William Voltz,male,a1,1972.0,l1,Terra
Band 578,H. G. Ewers,male,a1,1972.0,l1,Terra
Band 579,Ernst Vlcek,male,a1,1972.0,l1,Terra
Band 58,Clark Darlton,male,a1,1962.0,l1,Mirsal III
Band 580,Clark Darlton,male,a1,1972.0,l1,Terra
Band 581,Kurt Mahr,male,a1,1972.0,l1,Terra
Band 582,Hans Kneifel,male,a1,1972.0,l1,Terra
Band 583,William Voltz,male,a1,1972.0,l1,Tahun
Band 584,H. G. Francis,male,a1,1972.0,l1,Tahun
Band 585,William Voltz,male,a1,1972.0,l1,Asporc
Band 586,H. G. Francis,male,a1,1972.0,l1,Asporc
Band 587,Hans Kneifel,male,a1,1972.0,l1,Terra
Band 587,Hans Kneifel,male,a1,1972.0,l2,Olymp
Band 588,H. G. Ewers,male,a1,1972.0,l1,Asporc
Band 589,H. G. Ewers,male,a1,1972.0,l1,Asporc
Band 59,Kurt Mahr,male,a1,1962.0,l1,Mirsal II
Band 590,Clark Darlton,male,a1,1972.0,l1,Asporcs Riesenmeteorit
Band 591,Ernst Vlcek,male,a1,1972.0,l1,Asporcs Riesenmeteorit
Band 592,Ernst Vlcek,male,a1,1972.0,l1,Paramag-Alpha-System
Band 593,Clark Darlton,male,a1,1973.0,l1,Paramag-Alpha-System
Band 594,H. G. Francis,male,a1,1973.0,l1,Paramag-Alpha-System
Band 595,Hans Kneifel,male,a1,1973.0,l1,Solsystem
Band 596,H. G. Ewers,male,a1,1973.0,l1,WABE 1
Band 596,H. G. Ewers,male,a1,1973.0,l2,Solsystem
Band 597,Ernst Vlcek,male,a1,1973.0,l1,Paramag-Alpha-System
Band 597,Ernst Vlcek,male,a1,1973.0,l2,Solsystem
Band 598,William Voltz,male,a1,1973.0,l1,WILD MAN-System
Band 599,Kurt Mahr,male,a1,1973.0,l1,WABE 1000 und Solsystem
Band 6,W. W. Shols,male,a1,1961.0,l1,Terra
Band 60,K. H. Scheer,male,a1,1962.0,l1,Erde
Band 600,Kurt Mahr,male,a1,1973.0,l1,Terra
Band 601,William Voltz,male,a1,1973.0,l1,Terra II
Band 601,William Voltz,male,a1,1973.0,l2,Olymp II
Band 602,Clark Darlton,male,a1,1973.0,l1,Terra II
Band 603,H. G. Ewers,male,a1,1973.0,l1,WABE 1000
Band 603,H. G. Ewers,male,a1,1973.0,l2,Palpyron
Band 604,Ernst Vlcek,male,a1,1973.0,l1,Tschirmayn
Band 604,Ernst Vlcek,male,a1,1973.0,l2,Erde
Band 605,Hans Kneifel,male,a1,1973.0,l1,GALAX-Zero
Band 606,Kurt Mahr,male,a1,1973.0,l1,MARCO POLO
Band 606,Kurt Mahr,male,a1,1973.0,l2,Kano-Kano
Band 607,William Voltz,male,a1,1973.0,l1,D-Muner
Band 608,Clark Darlton,male,a1,1973.0,l1,Daknoma
Band 608,Clark Darlton,male,a1,1973.0,l2,Yorgho
Band 608,Clark Darlton,male,a1,1973.0,l3,Born Wild
Band 608,Clark Darlton,male,a1,1973.0,l4,Harda-Hardy
Band 609,H. G. Ewers,male,a1,1973.0,l1,Tsittok
Band 609,H. G. Ewers,male,a1,1973.0,l2,Terra
Band 61,Clark Darlton,male,a1,1962.0,l1,DRUSUS
Band 610,Ernst Vlcek,male,a1,1973.0,l1,Terra
Band 611,Hans Kneifel,male,a1,1973.0,l1,PANTO-System
Band 611,Hans Kneifel,male,a1,1973.0,l2,Tahun
Band 612,H. G. Francis,male,a1,1973.0,l1,Foktor-Pural
Band 612,H. G. Francis,male,a1,1973.0,l2,Terra
Band 613,Kurt Mahr,male,a1,1973.0,l1,Turass-Neo
Band 613,Kurt Mahr,male,a1,1973.0,l2,Luna
Band 614,William Voltz,male,a1,1973.0,l1,Erde
Band 614,William Voltz,male,a1,1973.0,l2,Maahkora
Band 615,William Voltz,male,a1,1973.0,l1,Lookout-Station
Band 616,H. G. Ewers,male,a1,1973.0,l1,Leerraum zwischen Milchstraße und Andromeda
Band 617,Clark Darlton,male,a1,1973.0,l1,Hundertsonnenwelt
Band 618,Hans Kneifel,male,a1,1973.0,l1,Terra
Band 619,Kurt Mahr,male,a1,1973.0,l1,Alchimist
Band 62,Kurt Mahr,male,a1,1962.0,l1,Gray Beast
Band 620,Ernst Vlcek,male,a1,1973.0,l1,Terra
Band 621,H. G. Ewers,male,a1,1973.0,l1,D-Muner
Band 622,Hans Kneifel,male,a1,1973.0,l1,Terra
Band 622,Hans Kneifel,male,a1,1973.0,l2,Alchimist
Band 623,William Voltz,male,a1,1973.0,l1,Yaanzar im System Zoornom
Band 623,William Voltz,male,a1,1973.0,l2,Galaxie Naupaum
Band 624,Clark Darlton,male,a1,1973.0,l1,Yaanzar (Nopaloor)
Band 624,Clark Darlton,male,a1,1973.0,l2,Galaxie Naupaum
Band 625,H. G. Francis,male,a1,1973.0,l1,Milchstraße und Yaanzar im System Zoornom
Band 625,H. G. Francis,male,a1,1973.0,l2,Galaxie Naupaum
Band 626,Kurt Mahr,male,a1,1973.0,l1,Yrvytom im System Yrvyt
Band 626,Kurt Mahr,male,a1,1973.0,l2,Galaxie Naupaum
Band 627,Ernst Vlcek,male,a1,1973.0,l1,Rayt im System Pastrayv
Band 627,Ernst Vlcek,male,a1,1973.0,l2,Galaxie Naupaum
Band 628,William Voltz,male,a1,1973.0,l1,Yaanzar im System Zoornom
Band 628,William Voltz,male,a1,1973.0,l2,Galaxie Naupaum
Band 629,H. G. Ewers,male,a1,1973.0,l1,Rayt und Yaanzar
Band 63,Clark Darlton,male,a1,1962.0,l1,Swoofon
Band 630,Clark Darlton,male,a1,1973.0,l1,Traecther
Band 631,Hans Kneifel,male,a1,1973.0,l1,Traecther
Band 632,H. G. Francis,male,a1,1973.0,l1,Terra
Band 632,H. G. Francis,male,a1,1973.0,l2,Yaanzar
Band 633,Kurt Mahr,male,a1,1973.0,l1,Terra
Band 633,Kurt Mahr,male,a1,1973.0,l2,Yaanzar
Band 634,H. G. Ewers,male,a1,1973.0,l1,Yaanzar
Band 635,William Voltz,male,a1,1973.0,l1,Horntol
Band 636,H. G. Francis,male,a1,1973.0,l1,Rayt
Band 637,Hans Kneifel,male,a1,1973.0,l1,Rayt
Band 638,Ernst Vlcek,male,a1,1973.0,l1,Terra
Band 639,Kurt Mahr,male,a1,1973.0,l1,Quinto-Center
Band 639,Kurt Mahr,male,a1,1973.0,l2,Terra
Band 639,Kurt Mahr,male,a1,1973.0,l3,Urgom
Band 639,Kurt Mahr,male,a1,1973.0,l4,Yaanzar
Band 64,Clark Darlton,male,a1,1962.0,l1,Tats-Tor
Band 64,Clark Darlton,male,a1,1962.0,l2,Druuf-Universum
Band 640,William Voltz,male,a1,1973.0,l1,Rayt
Band 640,William Voltz,male,a1,1973.0,l2,Vrantonk-System
Band 641,H. G. Ewers,male,a1,1973.0,l1,Nortema-Tain System
Band 641,H. G. Ewers,male,a1,1973.0,l2,Galaxie Catron
Band 642,H. G. Francis,male,a1,1973.0,l1,Penorok
Band 643,Ernst Vlcek,male,a1,1973.0,l1,Penorok und Payntec
Band 644,Hans Kneifel,male,a1,1973.0,l1,Payntec
Band 645,Kurt Mahr,male,a1,1973.0,l1,Payntec und Yaanzar
Band 646,William Voltz,male,a1,1974.0,l1,Poikto
Band 646,William Voltz,male,a1,1974.0,l2,Payntec
Band 647,H. G. Ewers,male,a1,1974.0,l1,Payntec im Gromo-Moth System
Band 647,H. G. Ewers,male,a1,1974.0,l2,Galaxie Catron
Band 648,Clark Darlton,male,a1,1974.0,l1,Payntec im Gromo-Moth-System
Band 648,Clark Darlton,male,a1,1974.0,l2,Galaxie Catron
Band 649,Kurt Mahr,male,a1,1974.0,l1,Tahun
Band 65,Clark Darlton,male,a1,1962.0,l1,Druuf-Universum
Band 650,William Voltz,male,a1,1974.0,l1,Hetossa
Band 651,Ernst Vlcek,male,a1,1974.0,l1,Hetossa
Band 651,Ernst Vlcek,male,a1,1974.0,l2,Peyntepor
Band 651,Ernst Vlcek,male,a1,1974.0,l3,Solsystem
Band 652,H. G. Francis,male,a1,1974.0,l1,Solsystem
Band 653,Hans Kneifel,male,a1,1974.0,l1,Ercre-An-Thek-System
Band 653,Hans Kneifel,male,a1,1974.0,l2,Solsystem
Band 654,H. G. Ewers,male,a1,1974.0,l1,Solsystem
Band 654,H. G. Ewers,male,a1,1974.0,l2,Eastside
Band 654,H. G. Ewers,male,a1,1974.0,l3,Last Port-System
Band 655,William Voltz,male,a1,1974.0,l1,Solsystem
Band 656,Clark Darlton,male,a1,1974.0,l1,Solsystem
Band 657,Kurt Mahr,male,a1,1974.0,l1,Milchstraße
Band 657,Kurt Mahr,male,a1,1974.0,l2,Solsystem
Band 658,Kurt Mahr,male,a1,1974.0,l1,Terra
Band 658,Kurt Mahr,male,a1,1974.0,l2,MARCO POLO
Band 658,Kurt Mahr,male,a1,1974.0,l3,Point Allegro (Provcon-Faust)
Band 659,H. G. Francis,male,a1,1974.0,l1,Gäa
Band 659,H. G. Francis,male,a1,1974.0,l2,MARCO POLO
Band 659,H. G. Francis,male,a1,1974.0,l3,Provcon-Faust
Band 66,Kurt Mahr,male,a1,1962.0,l1,Gray Beast
Band 660,H. G. Ewers,male,a1,1974.0,l1,Hundertsonnenwelt
Band 660,H. G. Ewers,male,a1,1974.0,l2,Solsystem
Band 661,Hans Kneifel,male,a1,1974.0,l1,Solsystem
Band 662,Ernst Vlcek,male,a1,1974.0,l1,Olymp
Band 662,Ernst Vlcek,male,a1,1974.0,l2,Solsystem
Band 663,William Voltz,male,a1,1974.0,l1,Milchstraße
Band 663,William Voltz,male,a1,1974.0,l2,Paricza
Band 663,William Voltz,male,a1,1974.0,l3,Solsystem
Band 664,H. G. Ewers,male,a1,1974.0,l1,Solsystem
Band 664,H. G. Ewers,male,a1,1974.0,l2,Milchstraße
Band 665,H. G. Francis,male,a1,1974.0,l1,Planet Gopstol-Maru
Band 665,H. G. Francis,male,a1,1974.0,l2,System Tow-Tono
Band 665,H. G. Francis,male,a1,1974.0,l3,Milchstraße
Band 666,Hans Kneifel,male,a1,1974.0,l1,Archi-Tritrans
Band 667,William Voltz,male,a1,1974.0,l1,Thorg
Band 667,William Voltz,male,a1,1974.0,l2,Solsystem
Band 667,William Voltz,male,a1,1974.0,l3,Archi-Tritrans
Band 668,H. G. Ewers,male,a1,1974.0,l1,Solsystem
Band 668,H. G. Ewers,male,a1,1974.0,l2,Archi-Tritrans
Band 669,H. G. Francis,male,a1,1974.0,l1,Solsystem
Band 669,H. G. Francis,male,a1,1974.0,l2,Donnergott
Band 67,Kurt Brand,male,a1,1962.0,l1,Siliko V
Band 670,Clark Darlton,male,a1,1974.0,l1,Solsystem
Band 670,Clark Darlton,male,a1,1974.0,l2,Archimedes-Sonnendreieck-Transmitter
Band 671,Hans Kneifel,male,a1,1974.0,l1,Solsystem
Band 671,Hans Kneifel,male,a1,1974.0,l2,Olymp
Band 672,Ernst Vlcek,male,a1,1974.0,l1,Basis Potari-Pano
Band 672,Ernst Vlcek,male,a1,1974.0,l2,Archi-Tritrans
Band 672,Ernst Vlcek,male,a1,1974.0,l3,Solsystem
Band 673,Kurt Mahr,male,a1,1974.0,l1,Solsystem
Band 673,Kurt Mahr,male,a1,1974.0,l2,Archimedes-Sonnendreieck-Transmitter
Band 674,H. G. Francis,male,a1,1974.0,l1,Archimedes-Sonnendreieck-Transmitter
Band 674,H. G. Francis,male,a1,1974.0,l2,Clearwater
Band 675,H. G. Ewers,male,a1,1974.0,l1,Olymp
Band 676,Hans Kneifel,male,a1,1974.0,l1,Mahlstrom der Sterne
Band 676,Hans Kneifel,male,a1,1974.0,l2,Terra
Band 676,Hans Kneifel,male,a1,1974.0,l3,Luna
Band 677,Clark Darlton,male,a1,1974.0,l1,Mahlstrom der Sterne
Band 677,Clark Darlton,male,a1,1974.0,l2,Terra
Band 678,William Voltz,male,a1,1974.0,l1,Ellfat (auch bekannt als Goshmos Castle)
Band 679,Ernst Vlcek,male,a1,1974.0,l1,Terra
Band 679,Ernst Vlcek,male,a1,1974.0,l2,Luna
Band 679,Ernst Vlcek,male,a1,1974.0,l3,Ellfat
Band 68,Kurt Mahr,male,a1,1962.0,l1,Wanderer
Band 680,H. G. Francis,male,a1,1974.0,l1,Watsteyn
Band 680,H. G. Francis,male,a1,1974.0,l2,EX-19036-PEMPEY-Nord
Band 680,H. G. Francis,male,a1,1974.0,l3,Quinto-Center
Band 680,H. G. Francis,male,a1,1974.0,l4,Mars
Band 680,H. G. Francis,male,a1,1974.0,l5,WABE 1000
Band 681,Kurt Mahr,male,a1,1974.0,l1,Midway-Station
Band 681,Kurt Mahr,male,a1,1974.0,l2,Chemtenz
Band 681,Kurt Mahr,male,a1,1974.0,l3,Andromeda
Band 681,Kurt Mahr,male,a1,1974.0,l4,Gercksvira
Band 682,Hans Kneifel,male,a1,1974.0,l1,Gercksvira
Band 682,Hans Kneifel,male,a1,1974.0,l2,Tockton
Band 682,Hans Kneifel,male,a1,1974.0,l3,Andromeda
Band 683,H. G. Ewers,male,a1,1974.0,l1,Gercksvira
Band 683,H. G. Ewers,male,a1,1974.0,l2,Peschnath
Band 683,H. G. Ewers,male,a1,1974.0,l3,Andromeda
Band 684,Ernst Vlcek,male,a1,1974.0,l1,Mahlstrom der Sterne
Band 684,Ernst Vlcek,male,a1,1974.0,l2,Terra
Band 684,Ernst Vlcek,male,a1,1974.0,l3,Zannack
Band 685,H. G. Francis,male,a1,1974.0,l1,Stiemond
Band 685,H. G. Francis,male,a1,1974.0,l2,Mahlstrom der Sterne
Band 686,William Voltz,male,a1,1974.0,l1,Mahlstrom der Sterne
Band 686,William Voltz,male,a1,1974.0,l2,Terra
Band 687,William Voltz,male,a1,1974.0,l1,Mahlstrom der Sterne
Band 688,H. G. Francis,male,a1,1974.0,l1,Czugmoth
Band 688,H. G. Francis,male,a1,1974.0,l2,Quinto-Center
Band 689,Kurt Mahr,male,a1,1974.0,l1,Milchstraße Zabrijna QUENCHEN-459 Quinto-Center WABE 1000
Band 69,Kurt Mahr,male,a1,1962.0,l1,Wanderer
Band 690,Kurt Mahr,male,a1,1974.0,l1,Milchstraße
Band 690,Kurt Mahr,male,a1,1974.0,l2,Zabrijna
Band 690,Kurt Mahr,male,a1,1974.0,l3,Naublus II
Band 691,Clark Darlton,male,a1,1974.0,l1,Mahlstrom der Sterne
Band 691,Clark Darlton,male,a1,1974.0,l2,Onyx
Band 692,H. G. Ewers,male,a1,1974.0,l1,Mahlstrom der Sterne
Band 692,H. G. Ewers,male,a1,1974.0,l2,Terra
Band 692,H. G. Ewers,male,a1,1974.0,l3,Ploohn-Nabyl
Band 692,H. G. Ewers,male,a1,1974.0,l4,Kneys
Band 693,H. G. Ewers,male,a1,1974.0,l1,Mahlstrom der Sterne
Band 693,H. G. Ewers,male,a1,1974.0,l2,Ploohn-Nabyl
Band 693,H. G. Ewers,male,a1,1974.0,l3,Zvermaysch
Band 693,H. G. Ewers,male,a1,1974.0,l4,Kneys
Band 694,Hans Kneifel,male,a1,1974.0,l1,Ploohn-Nabyl
Band 694,Hans Kneifel,male,a1,1974.0,l2,Gragh-Schanath
Band 694,Hans Kneifel,male,a1,1974.0,l3,Mahlstrom der Sterne
Band 694,Hans Kneifel,male,a1,1974.0,l4,Terra
Band 695,Ernst Vlcek,male,a1,1974.0,l1,Kreit-System
Band 696,William Voltz,male,a1,1974.0,l1,Tahun
Band 696,William Voltz,male,a1,1974.0,l2,Quinto-Center
Band 696,William Voltz,male,a1,1974.0,l3,Milchstraße
Band 696,William Voltz,male,a1,1974.0,l4,Lajaspyanda
Band 697,William Voltz,male,a1,1974.0,l1,Gäa
Band 697,William Voltz,male,a1,1974.0,l2,Provcon-Faust
Band 697,William Voltz,male,a1,1974.0,l3,Quinto-Center
Band 697,William Voltz,male,a1,1974.0,l4,Kelouq
Band 697,William Voltz,male,a1,1974.0,l5,Paricza
Band 697,William Voltz,male,a1,1974.0,l6,Karramisch
Band 697,William Voltz,male,a1,1974.0,l7,Milchstraße
Band 698,H. G. Francis,male,a1,1975.0,l1,Mahlstrom der Sterne
Band 698,H. G. Francis,male,a1,1975.0,l2,Paradise
Band 699,Kurt Mahr,male,a1,1975.0,l1,Mahlstrom der Sterne
Band 699,Kurt Mahr,male,a1,1975.0,l2,Caysire
Band 699,Kurt Mahr,male,a1,1975.0,l3,Goshmos-Castle
Band 699,Kurt Mahr,male,a1,1975.0,l4,Terra
Band 699,Kurt Mahr,male,a1,1975.0,l5,Medaillon
Band 7,Clark Darlton,male,a1,1961.0,l1,Terra
Band 70,K. H. Scheer,male,a1,1963.0,l1,Rotes Universum
Band 70,K. H. Scheer,male,a1,1963.0,l2,Wanderer
Band 700,Kurt Mahr,male,a1,1975.0,l1,Terra
Band 701,H. G. Ewers,male,a1,1975.0,l1,Terra
Band 701,H. G. Ewers,male,a1,1975.0,l2,Luna
Band 701,H. G. Ewers,male,a1,1975.0,l3,Carrent-Fort
Band 701,H. G. Ewers,male,a1,1975.0,l4,Mahlstrom der Sterne
Band 702,Clark Darlton,male,a1,1975.0,l1,Terra
Band 703,Hans Kneifel,male,a1,1975.0,l1,Terra
Band 704,Ernst Vlcek,male,a1,1975.0,l1,Terra
Band 705,William Voltz,male,a1,1975.0,l1,Terra
Band 706,H. G. Francis,male,a1,1975.0,l1,Milchstraße
Band 707,H. G. Ewers,male,a1,1975.0,l1,Milchstraße
Band 708,Clark Darlton,male,a1,1975.0,l1,Saturn
Band 709,William Voltz,male,a1,1975.0,l1,Titan
Band 71,Kurt Brand,male,a1,1963.0,l1,Ekhas
Band 710,Hans Kneifel,male,a1,1975.0,l1,SOL
Band 710,Hans Kneifel,male,a1,1975.0,l2,Last Stop
Band 711,Ernst Vlcek,male,a1,1975.0,l1,Balayndagar
Band 711,Ernst Vlcek,male,a1,1975.0,l2,Tomphus
Band 712,H. G. Francis,male,a1,1975.0,l1,Balayndagar
Band 713,Kurt Mahr,male,a1,1975.0,l1,Last Stop
Band 714,H. G. Ewers,male,a1,1975.0,l1,SOL
Band 714,H. G. Ewers,male,a1,1975.0,l2,BRESCIA
Band 715,H. G. Ewers,male,a1,1975.0,l1,Balayndagar
Band 716,Clark Darlton,male,a1,1975.0,l1,Balayndagar
Band 717,William Voltz,male,a1,1975.0,l1,Balayndagar
Band 718,Hans Kneifel,male,a1,1975.0,l1,Terra
Band 719,H. G. Francis,male,a1,1975.0,l1,Terra
Band 72,Kurt Mahr,male,a1,1963.0,l1,Gray Beast
Band 72,Kurt Mahr,male,a1,1963.0,l2,Peep
Band 720,H. G. Ewers,male,a1,1975.0,l1,Last Hope
Band 721,Ernst Vlcek,male,a1,1975.0,l1,Lookout-Station
Band 721,Ernst Vlcek,male,a1,1975.0,l2,Midway-Station und Andro-Beta
Band 722,H. G. Ewers,male,a1,1975.0,l1,Gruelfin
Band 723,Clark Darlton,male,a1,1975.0,l1,Wonderfalg
Band 724,Kurt Mahr,male,a1,1975.0,l1,Gjautohm
Band 725,Hans Kneifel,male,a1,1975.0,l1,Polaris
Band 726,William Voltz,male,a1,1975.0,l1,Dreitgsisch
Band 727,H. G. Francis,male,a1,1975.0,l1,Offener Gleiter der Yaanztroner von Rudolf Zengerle(Abbildung)
Band 728,H. G. Francis,male,a1,1975.0,l1,SOL
Band 729,H. G. Ewers,male,a1,1975.0,l1,Lennyth
Band 73,Kurt Mahr,male,a1,1963.0,l1,Gray Beast
Band 73,Kurt Mahr,male,a1,1963.0,l2,Tantalus
Band 730,William Voltz,male,a1,1975.0,l1,Dimensionstunnel
Band 731,William Voltz,male,a1,1975.0,l1,Volterhagen
Band 732,Hans Kneifel,male,a1,1975.0,l1,Signal
Band 733,Hans Kneifel,male,a1,1975.0,l1,Terra
Band 734,Kurt Mahr,male,a1,1975.0,l1,Terra
Band 735,Kurt Mahr,male,a1,1975.0,l1,Terra
Band 736,Clark Darlton,male,a1,1975.0,l1,Milchstraße
Band 737,Ernst Vlcek,male,a1,1975.0,l1,Milchstraße
Band 738,H. G. Ewers,male,a1,1975.0,l1,Milchstraße
Band 739,H. G. Francis,male,a1,1975.0,l1,Milchstraße
Band 74,William Voltz,male,a1,1963.0,l1,Eppan
Band 740,William Voltz,male,a1,1975.0,l1,Milchstraße
Band 741,H. G. Ewers,male,a1,1975.0,l1,Milchstraße
Band 742,Clark Darlton,male,a1,1975.0,l1,SOL
Band 742,Clark Darlton,male,a1,1975.0,l2,Dakkardim-Ballon
Band 743,Hans Kneifel,male,a1,1975.0,l1,SOL
Band 743,Hans Kneifel,male,a1,1975.0,l2,Dakkardim-Ballon
Band 744,H. G. Francis,male,a1,1975.0,l1,SOL
Band 744,H. G. Francis,male,a1,1975.0,l2,Dakkardim-Ballon
Band 744,H. G. Francis,male,a1,1975.0,l3,Kernoth
Band 745,H. G. Ewers,male,a1,1975.0,l1,SOL
Band 745,H. G. Ewers,male,a1,1975.0,l2,Dakkardimballon
Band 745,H. G. Ewers,male,a1,1975.0,l3,Kernoth
Band 746,William Voltz,male,a1,1975.0,l1,SOL
Band 746,William Voltz,male,a1,1975.0,l2,Derogwanien
Band 747,Harvey Patton,male,a1,1975.0,l1,Jaghpur II
Band 748,Kurt Mahr,male,a1,1975.0,l1,Terra
Band 749,Kurt Mahr,male,a1,1975.0,l1,Terra
Band 75,K. H. Scheer,male,a1,1963.0,l1,Gray Beast
Band 75,K. H. Scheer,male,a1,1963.0,l2,Hades
Band 750,H. G. Francis,male,a1,1976.0,l1,Milchstraße
Band 751,H. G. Francis,male,a1,1976.0,l1,Milchstraße
Band 752,H. G. Francis,male,a1,1976.0,l1,Milchstraße
Band 752,H. G. Francis,male,a1,1976.0,l2,Gäa
Band 753,Ernst Vlcek,male,a1,1976.0,l1,Milchstraße
Band 754,H. G. Ewers,male,a1,1976.0,l1,Rolfth
Band 755,H. G. Ewers,male,a1,1976.0,l1,Milchstraße
Band 756,H. G. Francis,male,a1,1976.0,l1,Mahlstrom
Band 757,William Voltz,male,a1,1976.0,l1,Terra
Band 758,William Voltz,male,a1,1976.0,l1,Terra
Band 759,Kurt Mahr,male,a1,1976.0,l1,Alaska
Band 76,Clark Darlton,male,a1,1963.0,l1,Myrtha
Band 76,Clark Darlton,male,a1,1963.0,l2,Siamed
Band 76,Clark Darlton,male,a1,1963.0,l3,Druufon
Band 76,Clark Darlton,male,a1,1963.0,l4,Tatlira
Band 760,Ernst Vlcek,male,a1,1976.0,l1,Milchstraße
Band 761,Hans Kneifel,male,a1,1976.0,l1,Upith
Band 761,Hans Kneifel,male,a1,1976.0,l2,Fandmann-System
Band 761,Hans Kneifel,male,a1,1976.0,l3,SOL
Band 762,H. G. Ewers,male,a1,1976.0,l1,Taatlon
Band 763,H. G. Ewers,male,a1,1976.0,l1,Taatlon
Band 764,Clark Darlton,male,a1,1976.0,l1,Wardall
Band 765,William Voltz,male,a1,1976.0,l1,Gäa
Band 766,Kurt Mahr,male,a1,1976.0,l1,Terra
Band 767,Kurt Mahr,male,a1,1976.0,l1,Terra
Band 768,William Voltz,male,a1,1976.0,l1,Terra
Band 769,H. G. Francis,male,a1,1976.0,l1,SOL
Band 77,Clark Darlton,male,a1,1963.0,l1,Hades
Band 77,Clark Darlton,male,a1,1963.0,l2,Druufon
Band 77,Clark Darlton,male,a1,1963.0,l3,Terra
Band 770,Ernst Vlcek,male,a1,1976.0,l1,SOL
Band 771,H. G. Francis,male,a1,1976.0,l1,Ovarons Planet
Band 772,Clark Darlton,male,a1,1976.0,l1,Vrinos
Band 773,H. G. Ewers,male,a1,1976.0,l1,Xumanth
Band 774,Hans Kneifel,male,a1,1976.0,l1,Xumanth
Band 775,Peter Terrid,male,a1,1976.0,l1,Xumanth
Band 775,Peter Terrid,male,a1,1976.0,l2,Sh'donth
Band 776,Kurt Mahr,male,a1,1976.0,l1,Terra
Band 777,William Voltz,male,a1,1976.0,l1,Terra
Band 778,William Voltz,male,a1,1976.0,l1,Terra
Band 779,Ernst Vlcek,male,a1,1976.0,l1,Kursobilth
Band 78,Kurt Brand,male,a1,1963.0,l1,Mutral
Band 780,H. G. Francis,male,a1,1976.0,l1,Caljoohl
Band 781,Clark Darlton,male,a1,1976.0,l1,Pröhndome
Band 782,H. G. Ewers,male,a1,1976.0,l1,Pröhndome
Band 783,H. G. Ewers,male,a1,1976.0,l1,Pröhndome
Band 784,Kurt Mahr,male,a1,1976.0,l1,Goshmos Castle
Band 785,William Voltz,male,a1,1976.0,l1,Terra
Band 786,Hans Kneifel,male,a1,1976.0,l1,…
Band 787,Ernst Vlcek,male,a1,1976.0,l1,Blotgrähne
Band 788,Peter Terrid,male,a1,1976.0,l1,Courstebouth
Band 789,H. G. Francis,male,a1,1976.0,l1,Courstebouth
Band 79,Kurt Mahr,male,a1,1963.0,l1,Gray Beast
Band 790,William Voltz,male,a1,1976.0,l1,Courstebouth
Band 791,Kurt Mahr,male,a1,1976.0,l1,SOL
